type,secteur,etage,surface habitable,surface totale,nbr chambre,nbr salleBain,salon,age de bien,prix
None,None,None,None,None,None,None,None,None,None
"appartements, à vendre",2 mars,2,88,101,2,1,1,11-20 ans,None
"appartements, à vendre",bourgogne,5,150,165,3,2,2,11-20 ans,1 850 000 DH
"appartements, à vendre",oulfa,1,54,54,2,1,None,None,600 000 DH
"appartements, à vendre",aïn borja,3,68,68,2,1,1,11-20 ans,650 000 DH
None,None,None,None,None,None,None,None,None,None
"appartements, à vendre",val fleuri,4,124,142,3,2,1,11-20 ans,1 960 000 DH
"appartements, à vendre",sidi moumen,1,50,None,2,1,1,6-10 ans,None
"appartements, à vendre",oulfa,3,60,60,2,1,1,None,690 000 DH
"appartements, à vendre",autre secteur,2,57,57,2,1,1,6-10 ans,29 DH
None,None,None,None,None,None,None,None,None,None
"appartements, à vendre",aïn chock,2,99,99,2,1,1,6-10 ans,1 050 000 DH
"appartements, à vendre",aïn sebaâ,2,56,56,2,1,1,11-20 ans,500 000 DH
"appartements, à vendre",maarif,1,150,169,3,2,2,6-10 ans,2 300 000 DH
"appartements, à vendre",sidi maarouf,2,68,68,2,1,1,11-20 ans,570 000 DH
"appartements, à vendre",oulfa,3,None,60,2,1,1,11-20 ans,None
"appartements, à vendre",sidi maarouf,1,84,103,2,2,1,6-10 ans,900 000 DH
"appartements, à vendre",sidi bernoussi,2,96,106,2,1,2,None,700 000 DH
"appartements, à vendre",aïn sebaâ,2,64,64,2,2,1,neuf,9 700 DH
"appartements, à vendre",aïn chock,3,88,None,2,1,1,None,1 100 000 DH
"appartements, à vendre",autre secteur,rez de chaussée,138,138,4,3,1,6-10 ans,None
"appartements, à vendre",c.i.l,3,117,124,3,1,2,11-20 ans,1 850 000 DH
"appartements, à vendre",ferme bretone,5,212,None,2,3,1,6-10 ans,3 850 000 DH
"appartements, à vendre",sidi maarouf,1,78,78,2,2,2,neuf,780 000 DH
"appartements, à vendre",oulfa,4,56,56,2,1,2,1-5 ans,310 000 DH
"appartements, à vendre",oulfa,4,56,56,2,1,1,6-10 ans,None
"appartements, à vendre",aïn sebaâ,1,98,98,3,2,2,neuf,1 050 000 DH
None,None,None,None,None,None,None,None,None,None
"appartements, à vendre",oulfa,3,50,50,2,1,1,6-10 ans,300 000 DH
"appartements, à vendre",autre secteur,3,80,None,2,1,1,1-5 ans,230 000 DH
"appartements, à vendre",sidi moumen,4,52,52,2,1,1,6-10 ans,280 000 DH
"appartements, à vendre",oulfa,3,40,40,1,1,1,11-20 ans,300 000 DH
None,None,None,None,None,None,None,None,None,None
"appartements, à vendre",sidi moumen,2,71,71,3,1,1,neuf,500 000 DH
"appartements, à vendre",sidi bernoussi,4,64,64,2,1,1,21+ ans,3 800 000 DH
"appartements, à vendre",aïn sebaâ,3,60,64,2,1,1,None,470 000 DH
"appartements, à vendre",hay mohammadi,3,120,137,3,1,1,21+ ans,999 999 DH
None,None,None,None,None,None,None,None,None,None
"appartements, à vendre",lissasfa,2,160,None,4,None,None,None,None
"appartements, à vendre",hay moulay rachid 4,4,72,72,3,1,1,11-20 ans,500 000 DH
"appartements, à vendre",sidi bernoussi,1,60,66,2,1,1,None,380 000 DH
"appartements, à vendre",beauséjour,2,97,109,2,1,1,11-20 ans,1 500 000 DH
None,None,None,None,None,None,None,None,None,None
"appartements, à vendre",maarif,3,80,90,2,2,1,6-10 ans,6 000 DH
"appartements, à vendre",belvédère,4,78,78,2,1,1,None,7 800 000 DH
"appartements, à vendre",sidi bernoussi,1,70,75,2,1,2,6-10 ans,None
"appartements, à vendre",centre ville,3,56,56,2,1,1,11-20 ans,640 000 DH
None,None,None,None,None,None,None,None,None,None
"appartements, à vendre",al qods,3,76,76,2,1,1,6-10 ans,None
"appartements, à vendre",quartier des hôpitaux,2,107,None,2,2,2,None,1 605 000 DH
"appartements, à vendre",aïn sebaâ,2,50,50,2,1,1,neuf,250 000 DH
"appartements, à vendre",belvédère,4,80,80,2,1,1,11-20 ans,800 000 DH
None,None,None,None,None,None,None,None,None,None
"appartements, à vendre",2 mars,4,91,105,2,1,2,21+ ans,1 400 000 DH
"appartements, à vendre",ben m'sick,rez de chaussée,53,53,2,1,1,6-10 ans,520 000 DH
"appartements, à vendre",centre ville,1,100,None,1,1,1,6-10 ans,None
"appartements, à vendre",autre secteur,1,78,78,2,2,1,neuf,590 000 DH
"appartements, à vendre",aïn sebaâ,1,80,85,2,1,2,21+ ans,500 000 DH
"appartements, à vendre",aïn sebaâ,1,56,56,2,1,1,11-20 ans,390 000 DH
"appartements, à vendre",None,2,70,None,2,1,1,None,290 000 DH
"appartements, à vendre",oulfa,3,50,50,2,1,1,6-10 ans,338 000 DH
"appartements, à vendre",hay hana,3,63,58,2,1,1,21+ ans,None
"appartements, à vendre",anfa,1,55,55,1,1,1,11-20 ans,1 000 000 DH
"appartements, à vendre",la gironde,1,75,88,3,1,1,11-20 ans,750 000 DH
"appartements, à vendre",oulfa,1,183,45,3,2,1,neuf,1 845 750 DH
"appartements, à vendre",ferme bretone,5,212,None,2,3,1,6-10 ans,3 850 000 DH
"appartements, à vendre",palmier,3,40,45,1,1,1,neuf,780 000 DH
"appartements, à vendre",californie,1,102,102,3,2,1,neuf,1 420 000 DH
"appartements, à vendre",palmier,3,39,39,1,1,1,neuf,820 000 DH
"appartements, à vendre",aïn sebaâ,3,62,62,2,1,2,6-10 ans,600 000 DH
None,None,None,None,None,None,None,None,None,None
"appartements, à vendre",maarif,3,140,160,4,1,1,21+ ans,2 400 000 DH
"appartements, à vendre",sidi bernoussi,2,95,101,3,2,1,neuf,935 000 DH
"appartements, à vendre",al qods,2,91,97,2,2,1,neuf,1 040 000 DH
"appartements, à vendre",2 mars,5,123,None,4,2,1,None,1 800 000 DH
None,None,None,None,None,None,None,None,None,None
"appartements, à vendre",californie,4,104,None,3,1,2,None,1 000 000 DH
"appartements, à vendre",sidi bernoussi,1,56,None,2,1,1,21+ ans,350 000 DH
"appartements, à vendre",2 mars,1,140,146,3,2,1,21+ ans,450 000 DH
"appartements, à vendre",oulfa,3,54,54,2,1,1,6-10 ans,300 000 DH
None,None,None,None,None,None,None,None,None,None
"appartements, à vendre",hay hassani,3,40,40,1,1,1,6-10 ans,300 000 DH
"appartements, à vendre",oulfa,2,52,53,2,1,1,6-10 ans,380 000 DH
"appartements, à vendre",oulfa,4,52,52,2,1,1,1-5 ans,230 000 DH
"appartements, à vendre",oulfa,3,68,68,2,1,1,6-10 ans,650 000 DH
None,None,None,None,None,None,None,None,None,None
"appartements, à vendre",al fida,3,88,88,2,1,2,6-10 ans,950 000 DH
"appartements, à vendre",aïn borja,rez de chaussée,66,66,2,2,1,11-20 ans,750 000 DH
"appartements, à vendre",aïn sebaâ,4,63,None,2,1,1,None,None
"appartements, à vendre",tantonville,3,130,130,3,2,2,None,None
None,None,None,None,None,None,None,None,None,None
"appartements, à vendre",roches noires,5,138,None,2,2,1,None,None
"appartements, à vendre",oasis,1,110,110,3,2,1,6-10 ans,170 000 000 DH
"appartements, à vendre",sidi maarouf,1,52,52,2,1,1,6-10 ans,430 000 DH
"appartements, à vendre",aïn sebaâ,1,40,40,1,1,1,neuf,420 000 DH
None,None,None,None,None,None,None,None,None,None
"appartements, à vendre",florida,2,82,95,3,2,1,1-5 ans,1 550 000 DH
"appartements, à vendre",sidi moumen,2,85,85,2,2,1,1-5 ans,730 000 DH
"appartements, à vendre",derb ghallef,1,86,92,2,2,1,11-20 ans,1 050 000 DH
"appartements, à vendre",aïn sebaâ,1,64,64,2,1,1,None,700 000 DH
"appartements, à vendre",ben ejdia,1,1,None,2,2,1,None,1 130 000 DH
"appartements, à vendre",aïn sebaâ,1,40,40,1,1,1,neuf,None
"appartements, à vendre",ben m'sick,3,64,None,10+,None,None,21+ ans,1 300 000 DH
"appartements, à vendre",sidi bernoussi,2,96,None,2,2,1,None,760 001 DH
"appartements, à vendre",les princesses,1,1,None,2,1,1,None,None
"appartements, à vendre",2 mars,1,1,None,2,1,1,neuf,None
"appartements, à vendre",sidi bernoussi,4,62,None,2,1,2,None,60 DH
"appartements, à vendre",racine,1,184,None,3,3,2,11-20 ans,2 900 000 DH
"appartements, à vendre",sidi bernoussi,3,60,59,2,1,1,None,60 DH
"appartements, à vendre",sidi bernoussi,3,60,59,2,1,1,None,60 DH
"appartements, à vendre",sidi bernoussi,3,69,None,2,1,1,None,46 000 DH
"appartements, à vendre",sidi bernoussi,3,62,61,2,1,1,None,380 000 DH
None,None,None,None,None,None,None,None,None,None
"appartements, à vendre",hay mohammadi,3,56,56,2,2,1,6-10 ans,50 000 000 DH
"appartements, à vendre",2 mars,1,167,197,3,2,None,11-20 ans,None
"appartements, à vendre",ben ejdia,3,67,67,1,1,1,neuf,840 000 DH
"appartements, à vendre",oulfa,1,55,55,2,1,1,11-20 ans,400 000 DH
None,None,None,None,None,None,None,None,None,None
"appartements, à vendre",2 mars,4,90,104,3,2,2,21+ ans,1 100 000 DH
"appartements, à vendre",quartier des hôpitaux,2,118,118,2,1,1,1-5 ans,1 475 000 DH
"appartements, à vendre",aïn sebaâ,3,56,56,2,1,1,11-20 ans,360 000 DH
"appartements, à vendre",oulfa,3,68,68,2,1,1,6-10 ans,650 000 DH
None,None,None,None,None,None,None,None,None,None
"appartements, à vendre",sidi bernoussi,2,103,103,2,1,2,6-10 ans,1 050 000 DH
"appartements, à vendre",beauséjour,2,180,197,3,3,2,neuf,20 000 DH
"appartements, à vendre",aïn diab,3,179,189,3,3,2,6-10 ans,None
"appartements, à vendre",sidi moumen,2,45,None,2,1,1,neuf,310 000 DH
None,None,None,None,None,None,None,None,None,None
"appartements, à vendre",maarif,3,68,None,3,2,1,None,None
"appartements, à vendre",oulfa,rez de chaussée,78,78,2,1,2,11-20 ans,None
"appartements, à vendre",None,1,80,None,2,1,1,neuf,120 000 000 DH
"appartements, à vendre",aïn sebaâ,3,80,80,2,1,1,1-5 ans,960 000 DH
None,None,None,None,None,None,None,None,None,None
"appartements, à vendre",sidi bernoussi,rez de chaussée,59,67,2,1,1,11-20 ans,360 000 DH
"appartements, à vendre",sidi bernoussi,3,45,None,2,1,1,neuf,360 000 DH
"appartements, à vendre",lissasfa,1,85,84,3,2,2,neuf,750 000 DH
"appartements, à vendre",2 mars,5,180,202,3,2,3,neuf,2 100 000 DH
None,None,None,None,None,None,None,None,None,None
"appartements, à vendre",la gironde,1,75,88,3,1,1,11-20 ans,750 000 DH
"appartements, à vendre",hay hassani,4,59,59,2,1,1,None,380 000 DH
"appartements, à vendre",californie,1,76,82,2,1,1,neuf,1 060 000 DH
"appartements, à vendre",sidi maarouf,1,None,55,2,2,1,None,None
"appartements, à vendre",bourgogne,5,100,109,2,2,2,11-20 ans,1 190 000 DH
"appartements, à vendre",centre ville,4,67,67,1,1,1,11-20 ans,920 000 DH
"appartements, à vendre",None,3,58,None,2,1,1,1-5 ans,350 000 DH
"appartements, à vendre",maarif,4,106,None,2,2,1,11-20 ans,1 100 000 DH
"appartements, à vendre",belvédère,5,1,None,2,2,1,1-5 ans,1 000 000 DH
"appartements, à vendre",anfa,3,175,175,3,2,2,None,3 200 000 DH
"appartements, à vendre",None,1,50,None,2,1,1,1-5 ans,310 000 DH
"appartements, à vendre",sidi maarouf,rez de chaussée,62,80,2,2,1,neuf,750 000 DH
"appartements, à louer",anfa,3,50,None,1,1,1,None,4 500 DH
"appartements, à vendre",gauthier,1,70,70,2,1,1,1-5 ans,1 800 000 DH
"appartements, à vendre",la gironde,1,70,70,2,1,1,None,790 000 DH
"appartements, à vendre",les princesses,1,153,None,3,3,1,6-10 ans,2 000 000 DH
"appartements, à vendre",sidi belyout,None,None,86,None,None,None,None,1 100 000 DH
None,None,None,None,None,None,None,None,None,None
"appartements, à vendre",None,2,80,88,3,2,1,6-10 ans,1 250 000 DH
"appartements, à vendre",sidi bernoussi,4,55,None,2,1,1,neuf,300 000 DH
"appartements, à vendre",sidi bernoussi,rez de chaussée,60,60,2,1,1,neuf,320 000 DH
"appartements, à vendre",aïn sebaâ,3,59,60,2,2,1,neuf,310 000 DH
None,None,None,None,None,None,None,None,None,None
"appartements, à vendre",belvédère,1,125,125,2,2,1,1-5 ans,1 280 000 DH
"appartements, à vendre",aïn chock,2,110,None,2,2,2,None,1 400 000 DH
"appartements, à vendre",maarif,1,119,119,3,2,2,11-20 ans,1 650 000 DH
"appartements, à vendre",sidi maarouf,3,74,74,3,2,1,21+ ans,480 000 DH
None,None,None,None,None,None,None,None,None,None
"appartements, à vendre",sidi bernoussi,2,75,75,2,2,2,6-10 ans,None
"appartements, à vendre",hay mohammadi,2,97,113,2,1,2,6-10 ans,1 100 000 DH
"appartements, à vendre",2 mars,1,1,None,2,1,1,neuf,None
"appartements, à vendre",sidi moumen,3,71,71,2,1,1,11-20 ans,420 000 DH
None,None,None,None,None,None,None,None,None,None
"appartements, à vendre",maarif,4,129,129,2,1,1,21+ ans,None
"appartements, à vendre",californie,3,121,None,3,2,1,1-5 ans,1 750 000 DH
"appartements, à vendre",roches noires,8,164,164,2,2,2,11-20 ans,1 449 999 DH
"appartements, à vendre",roches noires,5,167,197,3,2,2,neuf,1 850 000 DH
None,None,None,None,None,None,None,None,None,None
"appartements, à vendre",bourgogne,5,124,124,2,2,1,11-20 ans,1 400 000 DH
"appartements, à vendre",quartier des hôpitaux,1,55,None,1,1,1,None,935 000 DH
"appartements, à vendre",quartier des hôpitaux,5,77,None,2,2,1,None,1 070 000 DH
"appartements, à vendre",aïn borja,4,66,66,2,1,1,11-20 ans,760 000 DH
None,None,None,None,None,None,None,None,None,None
"appartements, à vendre",aïn borja,1,54,63,1,1,1,11-20 ans,455 700 DH
"appartements, à vendre",aïn borja,2,142,142,3,1,1,11-20 ans,1 300 000 DH
"appartements, à vendre",aïn borja,3,75,75,2,3,2,11-20 ans,790 000 DH
"appartements, à vendre",2 mars,5,135,135,3,2,2,11-20 ans,1 930 000 DH
"appartements, à vendre",anfa,5,124,124,2,2,1,11-20 ans,1 400 000 DH
"appartements, à vendre",aïn borja,5,81,81,2,2,2,1-5 ans,850 000 DH
"appartements, à vendre",aïn diab,3,178,189,4,3,2,6-10 ans,None
"appartements, à vendre",aïn sebaâ,1,55,55,2,1,1,11-20 ans,320 000 DH
"appartements, à vendre",quartier des hôpitaux,6,65,None,1,1,1,None,650 000 DH
"appartements, à vendre",gauthier,1,240,298,3,2,2,None,4 000 000 DH
"appartements, à vendre",ben m'sick,3,74,74,2,1,1,6-10 ans,600 000 DH
"appartements, à vendre",maarif,5,75,80,2,1,1,21+ ans,850 000 DH
"appartements, à vendre",sidi othmane,1,82,81,2,2,2,neuf,400 000 DH
"appartements, à vendre",sidi bernoussi,3,70,70,2,1,1,None,640 000 DH
"appartements, à vendre",centre ville,rez de chaussée,12,12,1,0,0,21+ ans,100 000 DH
"appartements, à vendre",None,1,80,None,3,2,2,None,120 000 000 DH
"appartements, à vendre",bourgogne,3,47,62,1,None,None,neuf,None
None,None,None,None,None,None,None,None,None,None
"appartements, à vendre",sidi moumen,1,62,63,2,2,1,1-5 ans,600 000 DH
"appartements, à vendre",maarif,5,308,None,4,4,2,None,3 900 000 DH
"appartements, à vendre",sidi bernoussi,1,60,64,2,1,1,1-5 ans,None
"appartements, à vendre",racine,5,260,260,3,3,1,11-20 ans,4 350 000 DH
None,None,None,None,None,None,None,None,None,None
"appartements, à vendre",hay hassani,1,95,95,3,1,1,6-10 ans,750 000 DH
"appartements, à vendre",aïn chock,2,110,None,3,2,1,neuf,1 375 000 DH
"appartements, à vendre",aïn chock,2,94,None,3,2,1,None,1 200 000 DH
"appartements, à vendre",maarif,1,126,152,3,2,2,11-20 ans,1 824 000 DH
None,None,None,None,None,None,None,None,None,None
"appartements, à vendre",sidi moumen,4,65,65,2,1,1,6-10 ans,390 000 DH
"appartements, à vendre",derb omar,7+,111,115,3,2,2,21+ ans,980 000 DH
"appartements, à vendre",oasis,5,85,89,2,2,2,1-5 ans,1 570 000 DH
"appartements, à vendre",oulfa,2,51,51,2,1,1,6-10 ans,380 000 DH
None,None,None,None,None,None,None,None,None,None
"appartements, à vendre",hay hassani,3,40,40,1,1,1,11-20 ans,300 000 DH
"appartements, à vendre",derb omar,4,37,37,1,1,1,21+ ans,320 000 DH
"appartements, à vendre",sidi othmane,1,53,None,2,2,1,neuf,420 000 DH
"appartements, à vendre",aïn chock,2,112,91,2,1,1,6-10 ans,1 100 000 DH
None,None,None,None,None,None,None,None,None,None
"appartements, à vendre",sidi bernoussi,1,30,None,2,1,1,None,400 000 DH
"appartements, à vendre",sidi bernoussi,3,55,None,1,1,2,None,None
"appartements, à vendre",sidi bernoussi,3,58,None,2,1,1,None,59 DH
"appartements, à vendre",sidi bernoussi,4,30,30,2,1,1,None,None
None,None,None,None,None,None,None,None,None,None
"appartements, à vendre",aïn chock,rez de chaussée,50,None,1,1,1,neuf,50 DH
"appartements, à vendre",val fleuri,4,60,78,2,1,1,6-10 ans,1 150 000 DH
"appartements, à vendre",al qods,2,85,None,2,2,1,neuf,890 000 DH
"appartements, à vendre",2 mars,1,84,None,2,1,1,None,None
"appartements, à vendre",oasis,2,52,52,1,1,1,6-10 ans,7 000 DH
"appartements, à vendre",maarif,1,100,100,2,2,1,neuf,1 390 000 DH
"appartements, à vendre",hay moulay rachid 2,rez de chaussée,60,None,2,1,1,None,290 000 DH
"appartements, à vendre",sidi moumen,2,176,176,3,2,2,1-5 ans,680 000 DH
"appartements, à vendre",hay mohammadi,2,84,84,3,1,1,21+ ans,540 000 DH
"appartements, à vendre",2 mars,1,1,None,2,2,1,None,None
"appartements, à vendre",oasis,2,105,None,3,2,1,None,1 829 998 DH
"appartements, à vendre",oulfa,1,183,45,3,2,1,neuf,1 845 750 DH
"appartements, à vendre",maarif,2,102,None,2,2,2,6-10 ans,1 400 000 DH
"appartements, à vendre",gauthier,1,125,125,2,1,1,1-5 ans,2 400 000 DH
"appartements, à vendre",maarif,1,90,142,2,2,2,11-20 ans,1 900 000 DH
"appartements, à vendre",hay hassani,4,61,61,2,1,1,11-20 ans,440 000 DH
None,None,None,None,None,None,None,None,None,None
"appartements, à vendre",2 mars,4,130,130,2,2,1,None,None
"appartements, à vendre",aïn borja,5,130,134,3,2,1,11-20 ans,1 080 000 DH
"appartements, à vendre",centre ville,3,68,80,1,1,1,6-10 ans,850 000 DH
"appartements, à vendre",sidi maarouf,3,250,None,3,3,3,neuf,4 199 999 DH
None,None,None,None,None,None,None,None,None,None
"appartements, à vendre",autre secteur,1,80,80,2,1,1,1-5 ans,320 000 DH
"appartements, à vendre",belvédère,3,131,131,2,2,2,21+ ans,1 370 000 DH
"appartements, à vendre",sidi maarouf,1,1,1,2,1,2,11-20 ans,None
"appartements, à vendre",californie,2,63,63,2,1,1,None,700 000 DH
None,None,None,None,None,None,None,None,None,None
"appartements, à vendre",bourgogne,1,86,86,2,2,1,6-10 ans,1 500 000 DH
"appartements, à vendre",2 mars,2,75,45,2,2,1,neuf,1 380 000 DH
"appartements, à vendre",palmier,2,47,None,1,2,1,neuf,None
"appartements, à vendre",aïn chock,3,82,None,2,2,1,21+ ans,880 000 DH
None,None,None,None,None,None,None,None,None,None
"appartements, à vendre",sidi othmane,1,84,None,2,1,2,6-10 ans,689 999 DH
"appartements, à vendre",anfa,3,151,161,3,2,1,1-5 ans,2 900 000 DH
"appartements, à vendre",autre secteur,4,60,None,3,2,1,neuf,250 000 DH
"appartements, à vendre",quartier des hôpitaux,2,107,None,3,2,1,neuf,1 750 000 DH
None,None,None,None,None,None,None,None,None,None
"appartements, à vendre",les princesses,5,123,123,3,2,1,1-5 ans,1 980 000 DH
"appartements, à vendre",maarif,1,188,188,4,0,1,1-5 ans,3 100 000 DH
"appartements, à vendre",hay hassani,3,79,79,2,1,1,1-5 ans,None
"appartements, à vendre",roches noires,3,91,91,2,2,1,neuf,1 137 500 DH
